id;question;correct;distractor1;distractor2;distractor3;grade;visible
1678;[["text","▷◁_△"]];[["text","ě"]];[["text","je"]];;;0;1
1679;[["text","▷△_◁▽▽△▽"]];[["text","ě"]];[["text","je"]];;;0;1
1680;[["text","▷_▽▽▽"]];[["text","ě"]];[["text","je"]];;;0;1
1681;[["text","▽△▷_◯▽▽"]];[["text","ě"]];[["text","je"]];;;0;1
1682;[["text","△_▷◁"]];[["text","je"]];[["text","ě"]];;;0;1
1683;[["text","△▷▷_△◯"]];[["text","ě"]];[["text","je"]];;;0;1
1684;[["text","▷◯▽_▷▽"]];[["text","ě"]];[["text","je"]];;;0;1
1688;[["text","▽_△▽"]];[["text","ě"]];[["text","je"]];;;0;1
1690;[["text","▷▽△_◁◯"]];[["text","ě"]];[["text","je"]];;;0;0
1691;[["text","▽◁△_△"]];[["text","je"]];[["text","ě"]];;;0;1
1692;[["text","▷_▽"]];[["text","je"]];[["text","ě"]];;;0;1
1694;[["text","▷_◯▷"]];[["text","ě"]];[["text","je"]];;;0;1
1695;[["text","◯▽◁_◯▽"]];[["text","ě"]];[["text","je"]];;;0;1
1696;[["text","▽_◯"]];[["text","ě"]];[["text","je"]];;;0;1
1697;[["text","▷△◁_▷"]];[["text","ě"]];[["text","je"]];;;0;1
1698;[["text","◁_◁◯▽◯◁"]];[["text","ě"]];[["text","je"]];;;0;1
1699;[["text","◯◯_▽▷"]];[["text","je"]];[["text","ě"]];;;0;1
1700;[["text","▽◯△△_▷"]];[["text","ě"]];[["text","je"]];;;0;1
1701;[["text","▽◯_△◯▽▽"]];[["text","ě"]];[["text","je"]];;;0;1
1702;[["text","▷_△▽▷▷"]];[["text","ě"]];[["text","je"]];;;0;1
1703;[["text","◁_◁◯△◯△▷"]];[["text","ě"]];[["text","je"]];;;0;1
1704;[["text","◯_◁▷◯△△"]];[["text","ě"]];[["text","je"]];;;0;1
1705;[["text","▷_▽◯▽◯"]];[["text","ě"]];[["text","je"]];;;0;1
1706;[["text","△▽_△"]];[["text","ě"]];[["text","je"]];;;0;1
1707;[["text","◯_▷▽▷▷"]];[["text","ě"]];[["text","je"]];;;0;1
1708;[["text","▽_▽▽◁◯△△"]];[["text","ě"]];[["text","je"]];;;0;1
1709;[["text","△_▽"]];[["text","ě"]];[["text","je"]];;;0;0
1710;[["text","△_△▽▷"]];[["text","ě"]];[["text","je"]];;;0;1
1711;[["text","◁▽◯_▷△◯"]];[["text","ě"]];[["text","je"]];;;0;1
1712;[["text","△_◁◯◁◁△△"]];[["text","ě"]];[["text","je"]];;;0;1
1713;[["text","△_◁"]];[["text","ě"]];[["text","je"]];;;0;1
1714;[["text","◯_▷▷△▷◁"]];[["text","ě"]];[["text","je"]];;;0;1
1715;[["text","◁▷◁▽▽_▷◯"]];[["text","ě"]];[["text","je"]];;;0;1
1716;[["text","◯_▷▽▷▷◯◯"]];[["text","ě"]];[["text","je"]];;;0;1
1717;[["text","◁_△"]];[["text","ě"]];[["text","je"]];;;0;1
1718;[["text","◯_▷"]];[["text","ě"]];[["text","je"]];;;0;0
1719;[["text","▽◯▽◁_◯"]];[["text","ě"]];[["text","je"]];;;0;1
1720;[["text","△△▽_△▷"]];[["text","ě"]];[["text","je"]];;;0;1
1721;[["text","△◁▷△▽_◁"]];[["text","ě"]];[["text","je"]];;;0;1
1722;[["text","◯▷◯△_◯▷"]];[["text","ě"]];[["text","je"]];;;0;1
1723;[["text","▽◁_◯△▽△"]];[["text","je"]];[["text","ě"]];;;0;1
1724;[["text","△_▽△▷"]];[["text","ě"]];[["text","je"]];;;0;1
1725;[["text","▷_▽"]];[["text","je"]];[["text","ě"]];;;0;1
1726;[["text","▷▽_▷"]];[["text","je"]];[["text","ě"]];;;0;1
1729;[["text","▽◯_◁"]];[["text","ě"]];[["text","je"]];;;0;1
1742;[["text","▷▷_△◯▽△"]];[["text","ě"]];[["text","ně"]];;;0;1
1743;[["text","△◯△◯◁_◯"]];[["text","ě"]];[["text","ně"]];;;0;1
1746;[["text","▷△◁◯_△▽△"]];[["text","ě"]];[["text","ně"]];;;0;1
1747;[["text","◁▷▽△_△▽◁"]];[["text","ně"]];[["text","ě"]];;;0;1
1748;[["text","▽△_◁△"]];[["text","ně"]];[["text","ě"]];;;0;0
1749;[["text","△_▽"]];[["text","ě"]];[["text","je"]];;;0;1
1750;[["text","▽_▽△"]];[["text","ně"]];[["text","ě"]];;;0;1
1751;[["text","◯◯_▷△"]];[["text","ě"]];[["text","ně"]];;;0;1
1752;[["text","▷▷◁△_▽"]];[["text","ě"]];[["text","ně"]];;;0;1
1753;[["text","◁△_▷◯▷"]];[["text","ě"]];[["text","ně"]];;;0;1
1754;[["text","◯△_◯◯▷◯"]];[["text","ně"]];[["text","ě"]];;;0;1
1755;[["text","◯_△"]];[["text","ně"]];[["text","ě"]];;;0;1
1756;[["text","◁_△"]];[["text","ě"]];[["text","ně"]];;;0;1
1757;[["text","△_◁△◁▷"]];[["text","ně"]];[["text","ě"]];;;0;1
1758;[["text","▽◁△_◁▽▷▽"]];[["text","ně"]];[["text","ě"]];;;0;1
1759;[["text","△_◯"]];[["text","ně"]];[["text","ě"]];;;0;1
1760;[["text","◯△_▽▷◁◁"]];[["text","ě"]];[["text","ně"]];;;0;1
1761;[["text","△◯_▷◯▽"]];[["text","ě"]];[["text","ně"]];;;0;1
1762;[["text","▷_▽"]];[["text","ě"]];[["text","ně"]];;;0;1
1763;[["text","△_◯▷"]];[["text","ě"]];[["text","ně"]];;;0;1
1764;[["text","▽▷◁◯_◯"]];[["text","ě"]];[["text","ně"]];;;0;1
1765;[["text","▽▷_▷◯"]];[["text","ě"]];[["text","ně"]];;;0;1
1766;[["text","◁_◯◁▷△"]];[["text","ě"]];[["text","ně"]];;;0;1
1768;[["text","◯△▽_▷▽◁"]];[["text","ě"]];[["text","ně"]];;;0;1
1769;[["text","△_◁"]];[["text","ně"]];[["text","ě"]];;;0;1
1770;[["text","◯▽_△"]];[["text","ě"]];[["text","ně"]];;;0;1
1771;[["text","▷◯_▷▷▽▽"]];[["text","ě"]];[["text","ně"]];;;0;1
1772;[["text","▷▷▽▽△_◯"]];[["text","ě"]];[["text","ně"]];;;0;1
1773;[["text","◁▷◯◯_▷"]];[["text","ě"]];[["text","ně"]];;;0;0
1774;[["text","◯◁_△◁◯"]];[["text","ě"]];[["text","ně"]];;;0;1
1775;[["text","▽_△△△"]];[["text","ě"]];[["text","ně"]];;;0;1
1776;[["text","▷◯△_◁"]];[["text","ně"]];[["text","ě"]];;;0;1
1777;[["text","▽_▽"]];[["text","ně"]];[["text","ě"]];;;0;1
1778;[["text","▷▽▷▷_▷"]];[["text","ě"]];[["text","ně"]];;;0;1
1779;[["text","▽▽◯_△△"]];[["text","ně"]];[["text","ě"]];;;0;1
1780;[["text","◁◯◁△_▷◯"]];[["text","ě"]];[["text","ně"]];;;0;1
1781;[["text","▷◯_▷▷"]];[["text","ě"]];[["text","ně"]];;;0;1
1782;[["text","▷◯_▷◯◁"]];[["text","ě"]];[["text","je"]];;;0;1
1783;[["text","△▷◁△△_◯△"]];[["text","ě"]];[["text","je"]];;;0;1
1785;[["text","◁_◁"]];[["text","ě"]];[["text","ně"]];;;0;1
1786;[["text","◁▷▷▽_◯▽"]];[["text","ě"]];[["text","je"]];;;0;1
1787;[["text","◁_▷◯◁▽"]];[["text","ě"]];[["text","je"]];;;0;0
1788;[["text","◯_▷△△△▷△"]];[["text","ě"]];[["text","ně"]];;;0;1
1789;[["text","▽▽△▷▽▷_▽"]];[["text","ě"]];[["text","ně"]];;;0;1
1790;[["text","◯▽▽▷_▷▽▷"]];[["text","ě"]];[["text","je"]];;;0;0
1791;[["text","▷▷_▽"]];[["text","ě"]];[["text","ně"]];;;0;1
1792;[["text","◯_▽△◁◯△△"]];[["text","ě"]];[["text","je"]];;;0;1
1793;[["text","△△◯◁▽_◁"]];[["text","ě"]];[["text","ně"]];;;0;1
1795;[["text","◯_▷"]];[["text","ě"]];[["text","je"]];;;0;1
1796;[["text","▷_△△"]];[["text","ě"]];[["text","je"]];;;0;1
1797;[["text","◯▽_▷△◯"]];[["text","ě"]];[["text","je"]];;;0;1
1798;[["text","◯◯▽_▷"]];[["text","ě"]];[["text","je"]];;;0;1
1799;[["text","△_△"]];[["text","ně"]];[["text","ě"]];;;0;1
1800;[["text","▷◯_▷"]];[["text","ně"]];[["text","ě"]];;;0;1
1801;[["text","▷▽_▷"]];[["text","ě"]];[["text","ně"]];;;0;1
1802;[["text","◁◁_▽▷◯◁"]];[["text","ě"]];[["text","je"]];;;0;1
1803;[["text","▷▷_◯"]];[["text","ě"]];[["text","ně"]];;;0;1
1804;[["text","◁_◁△◁"]];[["text","ě"]];[["text","ně"]];;;0;1
1805;[["text","◯_◯"]];[["text","ě"]];[["text","je"]];;;0;1
1806;[["text","△◁_◯△"]];[["text","ě"]];[["text","je"]];;;0;0
1807;[["text","◯▷△▷_▷"]];[["text","ě"]];[["text","je"]];;;0;1
1808;[["text","▷▷▷_◯◯▷"]];[["text","ě"]];[["text","je"]];;;0;1
1810;[["text","◁_△"]];[["text","ě"]];[["text","ně"]];;;0;1
1812;[["text","▷▷△_▷▷"]];[["text","ně"]];[["text","ě"]];;;0;0
1813;[["text","◯_◁▷▷▷▽"]];[["text","ě"]];[["text","ně"]];;;0;1
1814;[["text","▽_◁△◁"]];[["text","ě"]];[["text","ně"]];;;0;1
1815;[["text","◁◯△_▽▽◯"]];[["text","ě"]];[["text","je"]];;;0;1
1816;[["text","△◯◁_▷△"]];[["text","ě"]];[["text","je"]];;;0;0
1819;[["text","◯_△▽"]];[["text","ě"]];[["text","ně"]];;;0;1
1820;[["text","◯▽_▽▽"]];[["text","ě"]];[["text","je"]];;;0;1
1822;[["text","◁▽_◯"]];[["text","ně"]];[["text","ě"]];;;0;1
1823;[["text","▷_▽▽"]];[["text","ě"]];[["text","ně"]];;;0;1
1824;[["text","▷◯◁_◯▷"]];[["text","ě"]];[["text","je"]];;;0;1
1825;[["text","△_△◯"]];[["text","ě"]];[["text","je"]];;;0;1
1826;[["text","▽▽_▷▷△"]];[["text","ě"]];[["text","je"]];;;0;1
1827;[["text","◯◯_◁▷◁▷"]];[["text","ě"]];[["text","je"]];;;0;1
1828;[["text","▽▷▷▷_◯▽"]];[["text","ě"]];[["text","je"]];;;0;1
1829;[["text","▷_▷"]];[["text","ě"]];[["text","je"]];;;0;0
1830;[["text","▷◯◯_◯"]];[["text","ě"]];[["text","je"]];;;0;0
1831;[["text","△_▽▽◁▷"]];[["text","ě"]];[["text","je"]];;;0;1
1832;[["text","◯_◯▽"]];[["text","ě"]];[["text","je"]];;;0;0
1833;[["text","▷_◯▽◁◯◁"]];[["text","ně"]];[["text","ě"]];;;0;1
1834;[["text","△◯◯_▷"]];[["text","ě"]];[["text","ně"]];;;0;1
1835;[["text","△▽◁_△◁▽"]];[["text","ně"]];[["text","ě"]];;;0;1
1836;[["text","◯◁△◁_▷◁"]];[["text","ně"]];[["text","ě"]];;;0;1
1837;[["text","▽◁_◁▽◯"]];[["text","ě"]];[["text","ně"]];;;0;1
1838;[["text","▽◁▷▷◯▽_▽"]];[["text","ě"]];[["text","ně"]];;;0;1
1839;[["text","△◁_◯"]];[["text","a"]];[["text","A"]];;;0;1
1840;[["text","▽◯_▷"]];[["text","l"]];[["text","L"]];;;0;1
1841;[["text","△◁_△"]];[["text","a"]];[["text","A"]];;;0;1
1842;[["text","◯_▷"]];[["text","p"]];[["text","P"]];;;0;1
1843;[["text","▽_▷◯▽"]];[["text","s"]];[["text","S"]];;;0;1
1844;[["text","◁_▷◯△"]];[["text","d"]];[["text","D"]];;;0;1
1845;[["text","◯▷_◯▷◯"]];[["text","J"]];[["text","j "]];;;0;1
1846;[["text","△_◁"]];[["text","t"]];[["text","T"]];;;0;1
1847;[["text","▷▽_◯"]];[["text","v"]];[["text","V"]];;;0;1
1848;[["text","▽◯△◁△_◁"]];[["text","č"]];[["text","Č"]];;;0;1
1849;[["text","◁◁_▷"]];[["text","o"]];[["text","O"]];;;0;1
1850;[["text","◁_◁"]];[["text","d"]];[["text","D"]];;;0;1
1851;[["text","▷◯△◁_▷◯△"]];[["text","p"]];[["text","P"]];;;0;1
1852;[["text","▷_▷"]];[["text","v"]];[["text","V"]];;;0;1
1853;[["text","▷◁△◁_◯▷"]];[["text","p"]];[["text","P"]];;;0;1
1854;[["text","▷◁◁◯_▷◁△"]];[["text","s"]];[["text","S"]];;;0;1
1855;[["text","△▷◯_▽"]];[["text","p"]];[["text","P"]];;;0;1
1856;[["text","◯◯◁◯◯_△▷"]];[["text","b"]];[["text","B"]];;;0;1
1857;[["text","◯△△◯_▽△▷"]];[["text","v"]];[["text","V"]];;;0;1
1858;[["text","◁_◯"]];[["text","b"]];[["text","B"]];;;0;1
1859;[["text","▽▷_▽▷"]];[["text","W"]];[["text","w"]];;;0;1
1860;[["text","◯◯_◯▷◯▽◁"]];[["text","M"]];[["text","m"]];;;0;1
1861;[["text","◁_◯◯"]];[["text","h"]];[["text","H"]];;;0;1
1862;[["text","▷_▽▷"]];[["text","K"]];[["text","k"]];;;0;1
1863;[["text","▽◁◁_◁▽"]];[["text","f"]];[["text","F"]];;;0;1
1864;[["text","◁_◯▷"]];[["text","P"]];[["text","p"]];;;0;1
1865;[["text","△_△▷△◯◯▷"]];[["text","d"]];[["text","D"]];;;0;1
1867;[["text","◁△△_▽"]];[["text","N"]];[["text","n"]];;;0;1
1868;[["text","▷▷▽◯_◁◁◯"]];[["text","T"]];[["text","t"]];;;0;1
1869;[["text","△_▽▽◯◯"]];[["text","H"]];[["text","h"]];;;0;1
1870;[["text","▽◯_▽△"]];[["text","Z"]];[["text","z"]];;;0;1
1871;[["text","◯▷▷_▽▷◁"]];[["text","V"]];[["text","v"]];;;0;1
1872;[["text","△▷◁△◯_◁"]];[["text","s"]];[["text","S"]];;;0;1
1873;[["text","▽_◁◁△△▽◯"]];[["text","S"]];[["text","s"]];;;0;1
1874;[["text","▽▷◁▷▽◯_◁"]];[["text","č"]];[["text","Č"]];;;0;1
1875;[["text","▷_▽◯"]];[["text","P"]];[["text","p"]];;;0;1
1876;[["text","△_◯△▷◁"]];[["text","Š"]];[["text","š"]];;;0;1
1877;[["text","▽◯◯△▽_◯▽"]];[["text","V"]];[["text","v"]];;;0;1
1878;[["text","△_△△◯◁▽△"]];[["text","v"]];[["text","V"]];;;0;1
1879;[["text","△◯▷_◯"]];[["text","V"]];[["text","v"]];;;0;1
1880;[["text","◁_◁◯▷◯"]];[["text","a"]];[["text","A"]];;;0;1
1881;[["text","▷▷_▷"]];[["text","B"]];[["text","b"]];;;0;1
1882;[["text","◯_◁"]];[["text","v"]];[["text","V"]];;;0;1
1883;[["text","◯_△"]];[["text","m"]];[["text","M"]];;;0;1
1884;[["text","△_◯◯"]];[["text","D"]];[["text","d"]];;;0;1
1885;[["text","▽△_▽△△△▷"]];[["text","s"]];[["text","S"]];;;0;1
1886;[["text","◯_△"]];[["text","P"]];[["text","p"]];;;0;1
1887;[["text","▽▽▽_▽"]];[["text","u"]];[["text","U"]];;;0;1
1888;[["text","▷_△◯◯▽"]];[["text","K"]];[["text","k"]];;;0;1
1889;[["text","◁_▽"]];[["text","N"]];[["text","n"]];;;0;1
1890;[["text","◁△△_◁"]];[["text","č"]];[["text","Č"]];;;0;1
1891;[["text","△_▽◁◁△◁"]];[["text","t"]];[["text","T"]];;;0;1
1892;[["text","△◁▽◁_▷▷◯"]];[["text","Č"]];[["text","č"]];;;0;1
1893;[["text","△_◁▽◁◁"]];[["text","d"]];[["text","D"]];;;0;1
1894;[["text","▽_◯△"]];[["text","E"]];[["text","e"]];;;0;1
1895;[["text","◯▽◯◁◯_▷◁"]];[["text","B"]];[["text","b"]];;;0;1
1896;[["text","△▽_△"]];[["text","Ú"]];[["text","ú"]];;;0;1
1897;[["text","▷_◯"]];[["text","F"]];[["text","f"]];;;0;1
1898;[["text","△_▽"]];[["text","P"]];[["text","p"]];;;0;1
1899;[["text","▽▽▷_◁"]];[["text","K"]];[["text","k"]];;;0;1
1900;[["text","◁▷_◯▽"]];[["text","m"]];[["text","M"]];;;0;1
1901;[["text","△◁▽▽_◯▽"]];[["text","M"]];[["text","m"]];;;0;1
1902;[["text","◁_◯◁▷▷△◁"]];[["text","F"]];[["text","f"]];;;0;1
1903;[["text","◁_▽"]];[["text","H"]];[["text","h"]];;;0;1
1904;[["text","▽_▷◁"]];[["text","d"]];[["text","D"]];;;0;1
1905;[["text","◯◯_△"]];[["text","R"]];[["text","r"]];;;0;1
1906;[["text","◁_◯"]];[["text","S"]];[["text","s"]];;;0;1
1907;[["text","△_▽"]];[["text","n"]];[["text","N"]];;;0;1
1908;[["text","◁_▽"]];[["text","N"]];[["text","n"]];;;0;1
1909;[["text","▷_▽"]];[["text","n"]];[["text","N"]];;;0;1
1910;[["text","◯◯▽△▷_◁◁"]];[["text","D"]];[["text","d"]];;;0;1
1911;[["text","◁_◯"]];[["text","b"]];[["text","B"]];;;0;1
1912;[["text","▷_▽"]];[["text","S"]];[["text","s"]];;;0;1
1913;[["text","◁◯△▽◁△_◯"]];[["text","p"]];[["text","P"]];;;0;1
1914;[["text","◯◯◯▷▷▽_◁"]];[["text","V"]];[["text","v"]];;;0;1
1915;[["text","△△▽_▷"]];[["text","V"]];[["text","v"]];;;0;1
1916;[["text","▽▷_◯▽"]];[["text","s"]];[["text","S"]];;;0;1
1917;[["text","◁▽▽△△△_▽"]];[["text","f"]];[["text","F"]];;;0;1
1918;[["text","◁_△△▷▽△"]];[["text","Z"]];[["text","z"]];;;0;1
1919;[["text","◁_△▷◯"]];[["text","R"]];[["text","r"]];;;0;1
1920;[["text","◁_▷"]];[["text","L"]];[["text","l"]];;;0;1
1921;[["text","◯◁_◁▷▷▽"]];[["text","T"]];[["text","t"]];;;0;1
1922;[["text","△_▷◯▷◯"]];[["text","v"]];[["text","V"]];;;0;1
1924;[["text","▽◁_◯"]];[["text","N"]];[["text","n"]];;;0;1
1925;[["text","▷_▽"]];[["text","G"]];[["text","g"]];;;0;1
1926;[["text","▷◯△◁◁_▷"]];[["text","J"]];[["text","j"]];;;0;1
1927;[["text","△_◁◁△"]];[["text","S"]];[["text","s"]];;;0;1
1928;[["text","◁△▷△_▷▽"]];[["text","v"]];[["text","V"]];;;0;1
1929;[["text","◁◯_▷"]];[["text","V"]];[["text","v"]];;;0;0
1930;[["text","▽_◯"]];[["text","B"]];[["text","b"]];;;0;1
1931;[["text","▽_▷▽◯"]];[["text","H"]];[["text","h"]];;;0;1
1932;[["text","△▽_▷△▷△"]];[["text","C"]];[["text","c"]];;;0;1
1933;[["text","◯◯_◁△"]];[["text","B"]];[["text","b"]];;;0;1
1934;[["text","▷_▷△◯▷"]];[["text","P"]];[["text","p"]];;;0;1
1935;[["text","▷▷△_◯▽◯"]];[["text","z"]];[["text","Z"]];;;0;1
1936;[["text","◁▽_▷△"]];[["text","H"]];[["text","h"]];;;0;1
1937;[["text","△▷▷_▽▷◯"]];[["text","b"]];[["text","B"]];;;0;1
1938;[["text","△_△"]];[["text","a"]];[["text","A"]];;;0;1
1939;[["text","◯◁▽△_◯△◯"]];[["text","X"]];[["text","x"]];;;0;1
1940;[["text","◯▷_▽◯"]];[["text","H"]];[["text","h"]];;;0;1
1941;[["text","◯◯▷△_◁◁▷"]];[["text","K"]];[["text","k"]];;;0;1
1942;[["text","▷▷_◁▽"]];[["text","H"]];[["text","h"]];;;0;1
1943;[["text","◁◯_◁◁▷▽▽"]];[["text","z"]];[["text","Z"]];;;0;1
1944;[["text","▽▷_▽◁△◁▷"]];[["text","R"]];[["text","r"]];;;0;1
1945;[["text","▽_△◁▽◯▽▷"]];[["text","J"]];[["text","j"]];;;0;1
1946;[["text","◁▷_◯"]];[["text","A"]];[["text","a"]];;;0;1
1947;[["text","◁_▷△"]];[["text","S"]];[["text","s"]];;;0;1
1948;[["text","△◁▷_▽▷"]];[["text","R"]];[["text","r"]];;;0;1
1949;[["text","▷▷◁◯◁_△"]];[["text","L"]];[["text","l"]];;;0;1
1950;[["text","△▽_◯◯▷"]];[["text","K"]];[["text","k"]];;;0;1
1951;[["text","◁◁_△△▽"]];[["text","b"]];[["text","B"]];;;0;1
1952;[["text","◯_◁◁"]];[["text","M"]];[["text","m"]];;;0;1
1953;[["text","▷_▷"]];[["text","P"]];[["text","p"]];;;0;1
1954;[["text","◯△_◁△▷▽"]];[["text","S"]];[["text","s"]];;;0;1
1955;[["text","◁_▷◁▷▽▷"]];[["text","M"]];[["text","m"]];;;0;1
1956;[["text","△◁▽_△"]];[["text","D"]];[["text","d"]];;;0;1
1957;[["text","△_△"]];[["text","P"]];[["text","p"]];;;0;1
1958;[["text","△_◯"]];[["text","P"]];[["text","p"]];;;0;1
1959;[["text","◯_◯"]];[["text","T"]];[["text","t"]];;;0;1
1960;[["text","◯_▽◁"]];[["text","P"]];[["text","p"]];;;0;1
1961;[["text","◁_◯"]];[["text","Č"]];[["text","č"]];;;0;1
1962;[["text","◯_◁▽▷▽"]];[["text","B"]];[["text","b"]];;;0;1
1963;[["text","△◯_◯◯"]];[["text","R"]];[["text","r"]];;;0;1
1964;[["text","◁_▽◯◁▷▽▷"]];[["text","L"]];[["text","l"]];;;0;1
1965;[["text","◯_▷"]];[["text","O"]];[["text","o"]];;;0;1
1966;[["text","◯_▽△"]];[["text","B"]];[["text","b"]];;;0;1
1967;[["text","▷_◁"]];[["text","K"]];[["text","k"]];;;0;1
1968;[["text","△△◯◁_◯△"]];[["text","s"]];[["text","S"]];;;0;1
1969;[["text","◯_△▷"]];[["text","s"]];[["text","S"]];;;0;1
1970;[["text","▷_◁◁◯▽▽"]];[["text","M"]];[["text","m"]];;;0;1
1971;[["text","▷▷_◯◁"]];[["text","S"]];[["text","s"]];;;0;1
1972;[["text","▷◯◯◯_▽▷◁"]];[["text","n"]];[["text","N"]];;;0;1
1973;[["text","△_△"]];[["text","m"]];[["text","M"]];;;0;1
1974;[["text","▽△_▽◁◯◯"]];[["text","V"]];[["text","v"]];;;0;1
1976;[["text","▽◯◁_▽◯"]];[["text","o"]];[["text","O"]];;;0;1
1977;[["text","▷◯◯_▽"]];[["text","s"]];[["text","S"]];;;0;0
1978;[["text","◯_◁▽▽◁◁"]];[["text","T"]];[["text","t"]];;;0;0
1979;[["text","▽_▽"]];[["text","d"]];[["text","D"]];;;0;1
1980;[["text","▽△_▽◁"]];[["text","d"]];[["text","D"]];;;0;1
1981;[["text","◯_▽△"]];[["text","D"]];[["text","d"]];;;0;1
1982;[["text","△△_◯"]];[["text","d"]];[["text","D"]];;;0;1
1983;[["text","▷_△▽"]];[["text","A"]];[["text","a"]];;;0;0
1984;[["text","◯_▷"]];[["text","D"]];[["text","d"]];;;0;1
1985;[["text","▽△◁◁▽_▷◁"]];[["text","P"]];[["text","p"]];;;0;1
1986;[["text","◁_▷◁△▽◯◁"]];[["text","P"]];[["text","p"]];;;0;1
1987;[["text","▷△◁_▷▽△△"]];[["text","s"]];[["text","S"]];;;0;1
1988;[["text","△_△◁▽▽"]];[["text","b"]];[["text","B"]];;;0;1
1989;[["text","◯▽◁_▽"]];[["text","Č"]];[["text","č"]];;;0;1
1990;[["text","▷_◯"]];[["text","H"]];[["text","h"]];;;0;1
1991;[["text","▽_▷"]];[["text","P"]];[["text","p"]];;;0;1
1992;[["text","△_◯△◯◯"]];[["text","N"]];[["text","n"]];;;0;1
1993;[["text","◯_▽◁"]];[["text","s"]];[["text","S"]];;;0;1
1994;[["text","▷_◯"]];[["text","X"]];[["text","x"]];;;0;1
1995;[["text","◯△▷_△◯△"]];[["text","B"]];[["text","b"]];;;0;1
1996;[["text","△△_◁◯▷"]];[["text","D"]];[["text","d"]];;;0;1
1997;[["text","△◁▽◯◯◯_▷"]];[["text","N"]];[["text","n"]];;;0;1
1998;[["text","△_△"]];[["text","E"]];[["text","e"]];;;0;1
1999;[["text","▽_◯◯◯"]];[["text","C"]];[["text","c"]];;;0;1
2000;[["text","▷_▽"]];[["text","B"]];[["text","b"]];;;0;1
2001;[["text","◁◁▽_▷◯"]];[["text","C"]];[["text","c"]];;;0;1
2002;[["text","◯◁△◯_◁▽▷"]];[["text","L"]];[["text","l"]];;;0;0
2003;[["text","△_△▽"]];[["text","d"]];[["text","D"]];;;0;1
2004;[["text","▷_◯"]];[["text","R"]];[["text","r"]];;;0;1
2005;[["text","▷▽_▷▽◯"]];[["text","E"]];[["text","e"]];;;0;0
2007;[["text","▷▽◯△△_◯▽"]];[["text","V"]];[["text","v"]];;;0;1
2008;[["text","◁_△"]];[["text","a"]];[["text","A"]];;;0;1
2009;[["text","△△_▷▷◁▽△"]];[["text","a"]];[["text","A"]];;;0;0
2010;[["text","◯◯▽▽_◁"]];[["text","H"]];[["text","h"]];;;0;1
2011;[["text","▽△◯◯△_▽"]];[["text","v"]];[["text","V"]];;;0;1
2012;[["text","▽_▷"]];[["text","v"]];[["text","V"]];;;0;1
2013;[["text","▽_◯△"]];[["text","d"]];[["text","D"]];;;0;1
2014;[["text","▷△◯△▽_▽△"]];[["text","d"]];[["text","D"]];;;0;1
2015;[["text","△▽_▽△"]];[["text","T"]];[["text","t"]];;;0;1
