id;ps;problem
7015;105;1528
7016;101;1529
7017;102;1530
7018;103;1531
7019;104;1532
7020;105;1533
7021;105;1534
7022;103;1535
7023;104;1536
7024;103;1537
7025;103;1538
7026;103;1539
7027;104;1540
7028;103;1541
7029;104;1542
7030;105;1543
7031;103;1544
7032;107;1545
7033;104;1546
7034;104;1547
7035;103;1548
7036;104;1549
7037;105;1550
7038;103;1551
7039;107;1552
7040;100;1553
7041;100;1554
7042;107;1555
7043;100;1556
7044;100;1557
7045;104;1558
7046;101;1559
7047;100;1560
7048;103;1561
7049;105;1562
7050;105;1563
7051;100;1564
7052;104;1565
7053;103;1566
7054;105;1567
7055;104;1568
7056;107;1569
7057;104;1570
7058;103;1571
7059;106;1572
7060;104;1573
7061;104;1574
7062;105;1575
7063;101;1576
7064;102;1577
7065;105;1578
7066;105;1579
7067;105;1580
7068;105;1581
7069;103;1582
7070;103;1583
7071;101;1584
7072;103;1585
7073;104;1586
7074;101;1587
7075;101;1588
7076;101;1589
7077;101;1590
7078;103;1591
7079;104;1592
7080;103;1593
7081;105;1594
7082;104;1595
7083;104;1596
7084;104;1597
7085;103;1598
7086;103;1599
7087;103;1600
7088;100;1601
7089;104;1602
7090;104;1603
7091;105;1604
7092;105;1605
7093;105;1606
7094;104;1607
7095;104;1608
7096;101;1609
7097;105;1610
7098;105;1611
7099;104;1612
7100;104;1613
7101;105;1614
7102;104;1615
7103;105;1616
7104;104;1617
7105;104;1618
7106;103;1619
7107;104;1620
7108;105;1621
7109;103;1622
7110;105;1623
7111;104;1624
7112;103;1625
7113;103;1626
7114;102;1627
7115;103;1628
7116;105;1629
7117;104;1630
7118;107;1631
7119;107;1632
7120;106;1634
7121;107;1635
7122;106;1636
7123;106;1637
7124;104;1638
7125;101;1639
7126;107;1640
7127;107;1641
7128;107;1642
7129;103;1643
7130;106;1644
7131;107;1645
7132;104;1646
7133;104;1647
7134;102;1648
7135;105;1649
7136;104;1650
7137;101;1651
7138;100;1652
7139;105;1653
7140;103;1654
7141;107;1655
7142;103;1656
7143;100;1657
7144;103;1658
7145;102;1659
7146;105;1660
7147;105;1661
7148;104;1662
7149;100;1663
7150;100;1664
7151;100;1665
7152;103;1666
7153;104;1667
7154;107;1668
7155;101;1669
7156;103;1670
7157;103;1671
7158;103;1672
7159;118;1673
7160;118;1674
7161;118;1675
7162;118;1676
7163;118;1677
7164;118;1678
7165;118;1679
7166;118;1680
7167;118;1681
7168;118;1682
7169;118;1683
7170;118;1684
7171;118;1688
7172;119;1690
7173;118;1691
7174;118;1692
7175;118;1694
7176;118;1695
7177;118;1696
7178;118;1697
7179;119;1698
7180;118;1699
7181;118;1700
7182;118;1701
7183;118;1702
7184;119;1703
7185;119;1704
7186;119;1705
7187;119;1706
7188;119;1707
7189;119;1708
7190;119;1709
7191;119;1710
7192;119;1711
7193;119;1712
7194;119;1713
7195;119;1714
7196;119;1715
7197;119;1716
7198;119;1717
7199;119;1718
7200;119;1719
7201;119;1720
7202;119;1721
7203;119;1722
7204;119;1723
7205;119;1724
7206;118;1725
7207;118;1726
7208;119;1729
7209;115;1742
7210;115;1743
7211;115;1746
7212;116;1747
7213;115;1748
7214;119;1749
7215;116;1750
7216;115;1751
7217;115;1752
7218;115;1753
7219;115;1754
7220;116;1755
7221;115;1756
7222;117;1757
7223;117;1758
7224;115;1759
7225;115;1760
7226;115;1761
7227;115;1762
7228;115;1763
7229;115;1764
7230;115;1765
7231;115;1766
7232;116;1768
7233;117;1769
7234;117;1770
7235;115;1771
7236;115;1772
7237;115;1774
7238;115;1775
7239;116;1776
7240;116;1777
7241;115;1778
7242;116;1779
7243;115;1780
7244;116;1781
7245;119;1782
7246;119;1783
7247;117;1785
7248;119;1786
7249;119;1787
7250;115;1788
7251;115;1789
7252;118;1790
7253;115;1791
7254;119;1792
7255;115;1793
7256;118;1795
7257;119;1796
7258;119;1797
7259;118;1798
7260;115;1799
7261;115;1800
7262;116;1801
7263;119;1802
7264;115;1803
7265;116;1804
7266;118;1805
7267;119;1806
7268;119;1807
7269;118;1808
7270;115;1810
7271;115;1812
7272;115;1813
7273;115;1814
7274;119;1815
7275;119;1816
7276;115;1819
7277;119;1820
7278;115;1822
7279;115;1823
7280;119;1824
7281;119;1825
7282;119;1826
7283;119;1827
7284;119;1828
7285;119;1829
7286;119;1830
7287;119;1831
7288;117;1832
7289;117;1833
7290;117;1834
7291;117;1835
7292;117;1836
7293;117;1837
7294;117;1838
7295;152;1839
7296;152;1840
7297;152;1841
7298;152;1842
7299;157;1843
7300;157;1844
7301;157;1845
7302;157;1846
7303;157;1847
7304;157;1848
7305;155;1849
7306;157;1850
7307;161;1851
7308;157;1852
7309;157;1853
7310;157;1854
7311;157;1855
7312;156;1856
7313;156;1857
7314;156;1858
7315;156;1859
7316;157;1860
7317;157;1861
7318;157;1862
7319;157;1863
7320;157;1864
7321;156;1865
7322;156;1867
7323;156;1868
7324;156;1869
7325;156;1870
7326;156;1871
7327;156;1872
7328;157;1873
7329;156;1874
7330;157;1875
7331;156;1876
7332;156;1877
7333;157;1878
7334;156;1879
7335;157;1880
7336;156;1881
7337;157;1882
7338;156;1883
7339;157;1884
7340;157;1885
7341;155;1886
7342;155;1887
7343;155;1888
7344;155;1889
7345;155;1890
7346;155;1891
7347;155;1892
7348;155;1893
7349;155;1894
7350;155;1895
7351;155;1896
7352;155;1897
7353;167;1898
7354;155;1899
7355;166;1900
7356;155;1901
7357;155;1902
7358;155;1903
7359;165;1904
7360;166;1905
7361;165;1906
7362;155;1907
7363;155;1908
7364;155;1909
7365;167;1910
7366;167;1911
7367;155;1912
7368;155;1913
7369;155;1914
7370;155;1915
7371;155;1916
7372;155;1917
7373;155;1918
7374;166;1919
7375;155;1920
7376;166;1921
7377;165;1922
7378;150;1924
7379;150;1925
7380;150;1926
7381;151;1927
7382;151;1928
7383;152;1929
7384;150;1930
7385;150;1931
7386;150;1932
7387;150;1933
7388;150;1934
7389;150;1935
7390;151;1936
7391;151;1937
7392;151;1938
7393;151;1939
7394;150;1940
7395;150;1941
7396;150;1942
7397;150;1943
7398;150;1944
7399;150;1945
7400;150;1946
7401;151;1947
7402;150;1948
7403;150;1949
7404;150;1950
7405;161;1951
7406;150;1952
7407;150;1953
7408;151;1954
7409;152;1955
7410;152;1956
7411;150;1957
7412;152;1958
7413;152;1959
7414;152;1960
7415;152;1961
7416;150;1962
7417;153;1963
7418;152;1964
7419;151;1965
7420;150;1966
7421;151;1967
7422;152;1968
7423;152;1969
7424;151;1970
7425;151;1971
7426;151;1972
7427;151;1973
7428;151;1974
7429;152;1976
7430;152;1977
7431;152;1978
7432;151;1979
7433;152;1980
7434;152;1981
7435;151;1982
7436;152;1983
7437;150;1984
7438;150;1985
7439;151;1986
7440;151;1987
7441;152;1988
7442;151;1989
7443;150;1990
7444;150;1991
7445;150;1992
7446;151;1993
7447;151;1994
7448;151;1995
7449;151;1996
7450;151;1997
7451;151;1998
7452;151;1999
7453;150;2000
7454;152;2001
7455;152;2002
7456;151;2003
7457;150;2004
7458;152;2005
7459;150;2007
7460;152;2008
7461;152;2009
7462;150;2010
7463;151;2011
7464;151;2012
7465;151;2013
7466;151;2014
7467;151;2015
7468;152;2016
7469;151;2017
7470;152;2018
7471;152;2019
7472;151;2020
7473;151;2021
7474;150;2022
7475;151;2023
7476;152;2024
7477;152;2026
7478;150;2027
7479;153;2028
7480;153;2029
7481;153;2030
7482;153;2031
7483;153;2032
7484;153;2033
7485;154;2034
7486;154;2035
7487;160;2036
7488;160;2037
7489;160;2038
7490;163;2039
7491;163;2040
7492;153;2041
7493;154;2042
7494;163;2043
7495;154;2044
7496;154;2045
7497;154;2046
7498;154;2047
7499;153;2048
7500;153;2049
7501;153;2050
7502;154;2051
7503;154;2052
7504;154;2053
7505;154;2054
7506;154;2055
7507;153;2058
7508;153;2059
7509;153;2060
7510;154;2061
7511;151;2062
7512;154;2063
7513;154;2064
7514;154;2065
7515;154;2066
7516;154;2067
7517;154;2068
7518;154;2069
7519;154;2070
7520;154;2071
7521;154;2072
7522;154;2073
7523;154;2074
7524;154;2075
7525;163;2076
7526;154;2077
7527;154;2078
7528;153;2079
7529;153;2080
7530;153;2081
7531;154;2082
7532;154;2083
7533;154;2084
7534;153;2085
7535;154;2086
7536;154;2087
7537;153;2088
7538;154;2089
7539;154;2090
7540;154;2091
7541;153;2092
7542;154;2093
7543;153;2094
7544;154;2095
7545;152;2096
7546;152;2097
7547;152;2098
7548;152;2099
7549;150;2100
7550;152;2101
7551;153;2102
7552;150;2103
7553;152;2104
7554;150;2105
7555;152;2106
7556;152;2107
7557;151;2108
7558;151;2109
7559;151;2110
7560;152;2111
7561;151;2112
7562;150;2113
7563;152;2114
7564;150;2115
7565;152;2116
7566;150;2117
7567;150;2118
7568;150;2119
7569;152;2120
7570;151;2121
7571;151;2122
7572;152;2123
7573;151;2124
7574;152;2125
7575;152;2126
7576;151;2127
7577;152;2128
7578;152;2129
7579;152;2130
7580;152;2131
7581;154;2132
7582;154;2133
7583;154;2134
7584;152;2135
7585;151;2136
7586;152;2137
7587;152;2138
7588;152;2139
7589;152;2140
7590;152;2141
7591;151;2142
7592;151;2143
7593;151;2144
7594;151;2145
7595;152;2146
7596;150;2147
7597;150;2148
7598;151;2149
7599;150;2150
7600;151;2151
7601;150;2152
7602;151;2153
7603;150;2154
7604;151;2155
7605;150;2156
7606;151;2157
7607;150;2158
7608;152;2159
7609;151;2160
7610;151;2161
7611;150;2162
7612;154;2163
7613;153;2164
7614;151;2165
7615;151;2166
7616;151;2167
7617;151;2168
7618;154;2169
7619;154;2171
7620;154;2172
7621;153;2173
7622;153;2174
7623;153;2175
7624;154;2176
7625;154;2177
7626;154;2178
7627;154;2179
7628;154;2180
7629;153;2181
7630;154;2182
7631;151;2183
7632;151;2184
7633;154;2185
7634;153;2186
7635;152;2187
7636;153;2188
7637;153;2189
7638;151;2190
7639;152;2191
7640;152;2192
7641;152;2193
7642;95;2194
7643;94;2195
7644;94;2196
7645;94;2197
7646;94;2198
7647;94;2199
7648;95;2200
7649;94;2201
7650;94;2202
7651;94;2203
7652;94;2204
7653;94;2205
7654;95;2206
7655;94;2207
7656;94;2208
7657;95;2209
7658;94;2210
7659;94;2211
7660;95;2212
7661;94;2213
7662;94;2214
7663;94;2215
7664;94;2216
7665;95;2217
7666;94;2218
7667;95;2219
7668;95;2220
7669;95;2221
7670;95;2222
7671;95;2223
7672;95;2224
7673;95;2225
7674;138;2226
7675;95;2226
7676;95;2227
7677;95;2228
7678;95;2229
7679;95;2230
7680;95;2231
7681;95;2232
7682;94;2233
7683;86;2234
7684;87;2235
7685;87;2236
7686;87;2237
7687;87;2238
7688;87;2239
7689;85;2240
7690;86;2241
7691;87;2242
7692;87;2244
7693;87;2245
7694;87;2246
7695;86;2247
7696;87;2248
7697;87;2249
7698;87;2250
7699;87;2251
7700;87;2252
7701;85;2253
7702;87;2254
7703;87;2255
7704;86;2256
7705;86;2257
7706;87;2258
7707;86;2259
7708;86;2260
7709;86;2261
7710;85;2262
7711;139;2263
7712;87;2263
7713;85;2264
7714;87;2265
7715;87;2266
7716;87;2267
7717;85;2268
7718;85;2269
7719;86;2270
7720;86;2271
7721;85;2272
7722;85;2273
7723;85;2274
7724;86;2275
7725;85;2276
7726;85;2277
7727;86;2278
7728;98;2279
7729;98;2280
7730;99;2281
7731;98;2282
7732;99;2283
7733;98;2284
7734;99;2285
7735;98;2287
7736;98;2288
7737;98;2289
7738;99;2290
7739;98;2291
7740;99;2292
7741;99;2293
7742;98;2294
7743;99;2295
7744;99;2296
7745;99;2297
7746;91;2298
7747;91;2299
7748;91;2300
7749;91;2301
7750;91;2302
7751;90;2303
7752;90;2304
7753;90;2305
7754;91;2306
7755;91;2307
7756;90;2308
7757;91;2309
7758;90;2310
7759;90;2311
7760;91;2312
7761;91;2313
7762;90;2314
7763;90;2315
7764;90;2316
7765;90;2317
7766;91;2318
7767;90;2319
7768;90;2320
7769;91;2321
7770;91;2322
7771;93;2323
7772;93;2324
7773;92;2325
7774;92;2326
7775;93;2327
7776;92;2328
7777;92;2329
7778;93;2331
7779;93;2332
7780;92;2333
7781;92;2334
7782;92;2335
7783;93;2336
7784;92;2337
7785;93;2338
7786;93;2339
7787;92;2340
7788;92;2341
7789;88;2342
7790;89;2343
7791;88;2344
7792;89;2345
7793;89;2346
7794;89;2348
7795;88;2349
7796;89;2350
7797;88;2351
7798;89;2352
7799;88;2353
7800;89;2354
7801;89;2355
7802;88;2356
7803;88;2357
7804;89;2358
7805;97;2359
7806;97;2360
7807;97;2361
7808;97;2362
7809;97;2363
7810;97;2364
7811;97;2365
7812;97;2366
7813;97;2367
7814;97;2368
7815;97;2369
7816;97;2370
7817;96;2371
7818;97;2372
7819;96;2373
7820;96;2374
7821;96;2375
7822;97;2376
7823;96;2377
7824;96;2378
7825;96;2379
7826;97;2380
7827;96;2381
7828;96;2382
7829;96;2383
7830;96;2384
7831;97;2385
7832;97;2386
7833;96;2387
7834;97;2388
7835;97;2389
7836;97;2390
7837;97;2391
7838;97;2392
7839;96;2393
7840;97;2394
7841;97;2395
7842;97;2396
7843;97;2397
7844;96;2398
7845;115;2399
7846;116;2400
7847;115;2401
7848;116;2402
7849;115;2404
7850;115;2405
7851;116;2408
7852;116;2409
7853;116;2410
7854;115;2411
7855;115;2412
7856;115;2413
7857;115;2414
7858;116;2415
7859;115;2416
7860;116;2417
7861;116;2418
7862;115;2419
7863;115;2420
7864;117;2421
7865;117;2422
7866;117;2423
7867;117;2424
7868;117;2425
7869;117;2426
7870;118;2427
7871;118;2428
7872;118;2429
7873;118;2430
7874;118;2431
7875;118;2432
7876;118;2433
7877;118;2434
7878;118;2435
7879;118;2436
7880;159;2437
7881;159;2439
7882;158;2440
7883;158;2441
7884;159;2442
7885;159;2443
7886;159;2444
7887;159;2445
7888;158;2446
7889;159;2447
7890;159;2448
7891;159;2449
7892;159;2450
7893;152;2451
7894;158;2453
7895;160;2454
7896;160;2455
7897;158;2456
7898;161;2457
7899;161;2458
7900;161;2459
7901;158;2460
7902;161;2461
7903;161;2462
7904;160;2464
7905;161;2465
7906;158;2467
7907;161;2468
7908;160;2469
7909;159;2470
7910;161;2471
7911;160;2473
7912;161;2474
7913;158;2475
7914;161;2476
7915;160;2477
7916;161;2478
7917;161;2479
7918;161;2480
7919;161;2481
7920;161;2482
7921;161;2483
7922;161;2484
7923;159;2485
7924;158;2486
7925;158;2487
7926;161;2488
7927;161;2489
7928;160;2490
7929;158;2491
7930;160;2492
7931;158;2493
7932;159;2494
7933;158;2495
7934;160;2496
7935;160;2497
7936;158;2498
7937;161;2499
7938;158;2500
7939;161;2501
7940;160;2502
7941;158;2503
7942;160;2504
7943;159;2505
7944;160;2506
7945;158;2507
7946;160;2508
7947;158;2509
7948;158;2510
7949;158;2511
7950;158;2512
7951;158;2514
7952;158;2515
7953;158;2516
7954;159;2517
7955;158;2518
7956;158;2519
7957;159;2520
7958;159;2521
7959;159;2522
7960;161;2523
7961;158;2524
7962;158;2525
7963;158;2526
7964;159;2527
7965;158;2528
7966;160;2528
7967;159;2529
7968;159;2530
7969;158;2531
7970;159;2532
7971;164;2533
7972;158;2534
7973;158;2535
7974;159;2536
7975;158;2538
7976;159;2539
7977;159;2540
7978;159;2541
7979;159;2542
7980;159;2543
7981;158;2544
7982;166;2545
7983;159;2546
7984;158;2547
7985;158;2548
7986;159;2550
7987;153;2551
7988;159;2552
7989;158;2553
7990;159;2554
7991;158;2555
7992;158;2556
7993;159;2557
7994;158;2558
7995;158;2559
7996;159;2560
7997;159;2561
7998;159;2562
7999;159;2563
8000;159;2564
8001;162;2565
8002;159;2566
8003;162;2567
8004;162;2568
8005;162;2569
8006;164;2570
8007;163;2571
8008;164;2572
8009;162;2573
8010;164;2574
8011;162;2575
8012;162;2576
8013;162;2577
8014;162;2578
8015;164;2579
8016;163;2580
8017;158;2581
8018;162;2582
8019;163;2583
8020;163;2584
8021;164;2585
8022;162;2586
8023;164;2587
8024;163;2588
8025;162;2589
8026;162;2590
8027;163;2591
8028;162;2592
8029;160;2593
8030;162;2594
8031;163;2595
8032;160;2596
8033;163;2597
8034;167;2598
8035;164;2598
8036;163;2599
8037;163;2600
8038;164;2601
8039;164;2602
8040;163;2604
8041;164;2605
8042;164;2606
8043;164;2607
8044;163;2608
8045;162;2609
8046;164;2610
8047;163;2611
8048;162;2612
8049;162;2613
8050;162;2614
8051;162;2615
8052;162;2616
8053;164;2617
8054;163;2618
8055;162;2619
8056;162;2620
8057;162;2621
8058;162;2622
8059;164;2623
8060;162;2624
8061;162;2625
8062;162;2626
8063;162;2627
8064;163;2628
8065;163;2629
8066;164;2630
8067;163;2631
8068;163;2632
8069;163;2633
8070;162;2634
8071;163;2635
8072;163;2636
8073;164;2637
8074;164;2638
8075;162;2639
8076;163;2640
8077;163;2641
8078;163;2642
8079;164;2643
8080;164;2644
8081;164;2645
8082;165;2646
8083;166;2647
8084;163;2648
8085;166;2650
8086;163;2651
8087;166;2652
8088;164;2653
8089;163;2654
8090;163;2655
8091;163;2656
8092;163;2657
8093;163;2658
8094;163;2659
8095;163;2660
8096;163;2661
8097;163;2662
8098;162;2663
8099;163;2664
8100;163;2665
8101;163;2666
8102;164;2667
8103;164;2668
8104;162;2669
8105;162;2670
8106;162;2671
8107;164;2672
8108;163;2673
8109;163;2674
8110;162;2675
8111;162;2676
8112;162;2677
8113;163;2679
8114;164;2680
8115;164;2681
8116;164;2682
8117;164;2683
8118;163;2684
8119;164;2685
8120;164;2686
8121;164;2687
8122;164;2688
8123;164;2689
8124;164;2690
8125;165;2691
8126;166;2692
8127;166;2693
8128;166;2694
8129;166;2695
8130;166;2696
8131;167;2697
8132;167;2698
8133;165;2699
8134;165;2700
8135;166;2701
8136;167;2702
8137;165;2703
8138;167;2704
8139;165;2705
8140;167;2706
8141;167;2707
8142;165;2708
8143;165;2709
8144;165;2710
8145;165;2711
8146;167;2712
8147;165;2713
8148;166;2714
8149;167;2715
8150;165;2716
8151;166;2717
8152;167;2718
8153;167;2719
8154;166;2720
8155;167;2721
8156;166;2722
8157;165;2723
8158;167;2724
8159;167;2725
8160;167;2726
8161;167;2727
8162;165;2728
8163;167;2729
8164;167;2730
8165;165;2731
8166;165;2732
8167;165;2733
8168;167;2734
8169;165;2735
8170;162;2736
8171;165;2737
8172;165;2738
8173;167;2739
8174;167;2740
8175;164;2741
8176;167;2742
8177;161;2742
8178;165;2743
8179;165;2744
8180;166;2745
8181;165;2746
8182;165;2747
8183;165;2748
8184;165;2749
8185;165;2750
8186;165;2751
8187;165;2752
8188;165;2753
8189;166;2754
8190;165;2755
8191;165;2756
8192;165;2757
8193;165;2758
8194;166;2759
8195;166;2760
8196;167;2761
8197;165;2762
8198;165;2763
8199;165;2764
8200;166;2765
8201;167;2766
8202;166;2767
8203;165;2768
8204;165;2769
8205;165;2770
8206;167;2771
8207;167;2772
8208;165;2773
8209;167;2774
8210;167;2775
8211;167;2776
8212;166;2777
8213;161;2778
8214;162;2779
8215;161;2780
8216;161;2781
8217;160;2782
8218;161;2783
8219;161;2784
8220;161;2785
8221;160;2786
8222;160;2787
8223;160;2788
8224;160;2789
8225;161;2790
8226;160;2791
8227;161;2792
8228;161;2793
8229;161;2794
8230;161;2795
8231;160;2796
8232;160;2797
8233;160;2798
8234;160;2799
8235;160;2800
8236;161;2801
8237;160;2802
8238;158;2803
8239;160;2804
8240;159;2805
8241;161;2806
8242;160;2807
8243;161;2808
8244;160;2809
8245;160;2810
8246;161;2811
8247;160;2812
8248;161;2813
8249;161;2814
8250;160;2815
8251;161;2816
8252;160;2817
8253;161;2818
8254;160;2819
8255;160;2820
8256;164;2821
8257;160;2822
8258;160;2823
8259;160;2824
8260;161;2825
8261;161;2826
8262;160;2827
8263;160;2828
8264;161;2829
8265;160;2830
8266;161;2831
8267;160;2832
8268;160;2833
8269;160;2834
8270;160;2835
8271;160;2836
8272;161;2837
8273;161;2838
8274;161;2839
8275;167;2840
8276;161;2840
8277;167;2841
8278;161;2842
8279;161;2843
8280;161;2844
8281;124;2845
8282;123;2846
8283;120;2847
8284;131;2848
8285;124;2849
8286;123;2850
8287;141;2851
8288;120;2852
8289;122;2853
8290;123;2854
8291;124;2855
8292;123;2856
8293;124;2857
8294;124;2858
8295;124;2859
8296;123;2860
8297;121;2861
8298;123;2862
8299;124;2863
8300;121;2864
8301;122;2865
8302;122;2866
8303;124;2867
8304;124;2868
8305;124;2869
8306;123;2870
8307;123;2871
8308;124;2872
8309;120;2873
8310;123;2874
8311;123;2875
8312;124;2876
8313;121;2877
8314;122;2878
8315;122;2879
8316;120;2880
8317;120;2881
8318;123;2882
8319;123;2883
8320;123;2884
8321;121;2885
8322;121;2886
8323;120;2887
8324;121;2888
8325;121;2889
8326;121;2890
8327;120;2891
8328;120;2892
8329;120;2893
8330;120;2894
8331;132;2895
8332;123;2896
8333;123;2897
8334;121;2898
8335;120;2899
8336;121;2900
8337;124;2901
8338;141;2902
8339;123;2903
8340;132;2904
8341;122;2905
8342;120;2906
8343;121;2907
8344;121;2908
8345;120;2909
8346;122;2910
8347;121;2911
8348;120;2912
8349;121;2913
8350;121;2914
8351;120;2915
8352;123;2916
8353;122;2917
8354;120;2918
8355;123;2919
8356;121;2920
8357;123;2921
8358;121;2922
8359;124;2923
8360;121;2924
8361;123;2925
8362;121;2926
8363;124;2927
8364;123;2928
8365;123;2929
8366;123;2930
8367;123;2931
8368;124;2932
8369;123;2933
8370;120;2934
8371;122;2935
8372;123;2936
8373;123;2937
8374;124;2938
8375;123;2939
8376;121;2940
8377;123;2941
8378;123;2942
8379;124;2943
8380;123;2944
8381;123;2945
8382;123;2946
8383;123;2947
8384;123;2948
8385;123;2949
8386;123;2950
8387;124;2951
8388;122;2952
8389;120;2953
8390;123;2954
8391;120;2955
8392;121;2956
8393;123;2957
8394;124;2958
8395;123;2959
8396;120;2960
8397;124;2961
8398;132;2962
8399;121;2963
8400;122;2964
8401;123;2965
8402;124;2966
8403;121;2967
8404;124;2968
8405;122;2969
8406;121;2970
8407;122;2971
8408;124;2972
8409;120;2973
8410;120;2974
8411;132;2975
8412;121;2976
8413;120;2977
8414;124;2978
8415;123;2979
8416;123;2980
8417;123;2981
8418;132;2982
8419;124;2983
8420;123;2984
8421;123;2985
8422;121;2986
8423;132;2987
8424;124;2988
8425;121;2989
8426;132;2990
8427;123;2991
8428;123;2992
8429;123;2993
8430;120;2994
8431;124;2995
8432;120;2996
8433;120;2997
8434;123;2998
8435;120;2999
8436;132;3000
8437;123;3001
8438;123;3002
8439;124;3003
8440;124;3004
8441;124;3005
8442;124;3006
8443;124;3007
8444;123;3008
8445;121;3009
8446;121;3010
8447;121;3011
8448;121;3012
8449;121;3013
8450;120;3014
8451;120;3015
8452;122;3016
8453;120;3017
8454;121;3018
8455;124;3019
8456;138;3023
8457;137;3024
8458;138;3025
8459;138;3026
8460;137;3027
8461;143;3031
8462;132;3032
8463;132;3033
8464;132;3034
8465;141;3035
8466;132;3038
8467;141;3039
8468;132;3040
8469;141;3041
8470;141;3042
8471;132;3044
8472;141;3045
8473;131;3046
8474;132;3047
8475;132;3048
8476;141;3049
8477;132;3050
8478;132;3051
8479;132;3052
8480;132;3053
8481;132;3054
8482;132;3055
8483;141;3056
8484;132;3057
8485;141;3058
8486;141;3059
8487;132;3060
8488;141;3061
8489;132;3062
8490;132;3063
8491;132;3064
8492;132;3065
8493;141;3066
8494;141;3067
8495;141;3068
8496;132;3069
8497;132;3070
8498;132;3071
8499;132;3072
8500;132;3073
8501;132;3074
8502;132;3076
8503;132;3077
8504;132;3078
8505;132;3079
8506;132;3083
8507;132;3084
8508;132;3085
8509;132;3086
8510;132;3087
8511;132;3088
8512;132;3089
8513;132;3090
8514;132;3091
8515;132;3092
8516;132;3093
8517;132;3094
8518;132;3095
8519;132;3096
8520;132;3097
8521;132;3098
8522;132;3099
8523;132;3100
8524;143;3101
8525;143;3104
8526;111;3106
8527;111;3107
8528;142;3108
8529;143;3109
8530;143;3110
8531;142;3111
8532;143;3112
8533;142;3113
8534;111;3115
8535;111;3116
8536;144;3118
8537;144;3119
8538;144;3120
8539;144;3121
8540;144;3122
8541;144;3123
8542;144;3124
8543;144;3125
8544;144;3126
8545;144;3127
8546;144;3128
8547;144;3129
8548;144;3130
8549;144;3131
8550;144;3132
8551;144;3133
8552;144;3134
8553;144;3135
8554;144;3136
8555;144;3137
8556;144;3138
8557;144;3139
8558;144;3140
8559;144;3141
8560;144;3142
8561;144;3143
8562;140;3157
8563;141;3158
8564;141;3159
